000026-0-000,Actinokineospora_fastidiosa
63895-0-000,Actinocorallia_aurantiaca
64008-0-000,Actinocorallia_aurantiaca
005231-0-001,Actinocorallia_cavernae
006858-0-000,Actinocorallia_cavernae
029546-0-001,Actinocorallia_cavernae
63895-0-000,Actinocorallia_cavernae
64008-0-000,Actinocorallia_cavernae
006858-0-000,Actinocorallia_glomerata
029280-0-001,Actinocorallia_glomerata
029546-0-001,Actinocorallia_glomerata
63895-0-000,Actinocorallia_glomerata
64008-0-000,Actinocorallia_glomerata
68226-0-000,Actinocorallia_glomerata
001479-0-001,Actinocorallia_herbida
006858-0-000,Actinocorallia_herbida
017608-0-001,Actinocorallia_herbida
029546-0-001,Actinocorallia_herbida
63359-0-000,Actinocorallia_herbida
63796-0-001,Actinocorallia_herbida
63895-0-000,Actinocorallia_herbida
64008-0-000,Actinocorallia_herbida
005231-0-001,Actinocorallia_libanotica
006858-0-000,Actinocorallia_libanotica
027383-0-001,Actinocorallia_libanotica
029546-0-001,Actinocorallia_libanotica
63895-0-000,Actinocorallia_libanotica
64008-0-000,Actinocorallia_libanotica
005231-0-001,Actinocorallia_longicatena
017608-0-001,Actinocorallia_longicatena
029546-0-001,Actinocorallia_longicatena
63895-0-000,Actinocorallia_longicatena
64008-0-000,Actinocorallia_longicatena
64777-0-000,Actinokineospora_diospyrosa
65134-0-000,Actinokineospora_diospyrosa
008417-0-001,Actinokineospora_enzanensis
013276-0-000,Actinokineospora_enzanensis
010587-0-002,Actinokineospora_fastidiosa
016865-0-000,Actinokineospora_fastidiosa
017871-0-000,Actinokineospora_fastidiosa
021659-0-001,Actinokineospora_fastidiosa
022699-0-000,Actinokineospora_fastidiosa
02515-0-000,Actinokineospora_fastidiosa
02685-0-000,Actinokineospora_fastidiosa
02691-0-000,Actinokineospora_fastidiosa
030031-0-000,Actinokineospora_fastidiosa
63630-0-000,Actinokineospora_fastidiosa
63766-0-000,Actinokineospora_fastidiosa
64149-0-001,Actinokineospora_fastidiosa
64217-0-001,Actinokineospora_fastidiosa
64260-0-000,Actinokineospora_fastidiosa
64602-0-000,Actinokineospora_fastidiosa
64791-0-000,Actinokineospora_fastidiosa
64903-0-000,Actinokineospora_fastidiosa
64777-0-000,Actinokineospora_globicatena
65134-0-000,Actinokineospora_globicatena
003640-0-001,Actinomadura_alba
029546-0-001,Actinomadura_alba
64864-0-001,Actinomadura_alba
026633-0-001,Actinomadura_apis
029546-0-001,Actinomadura_apis
001479-0-001,Actinomadura_atramentaria
003640-0-001,Actinomadura_atramentaria
010652-0-000,Actinomadura_atramentaria
012211-0-000,Actinomadura_atramentaria
017608-0-001,Actinomadura_atramentaria
02243-0-001,Actinomadura_atramentaria
02286-0-002,Actinomadura_atramentaria
026633-0-001,Actinomadura_atramentaria
029546-0-001,Actinomadura_atramentaria
63943-0-001,Actinomadura_atramentaria
64864-0-001,Actinomadura_atramentaria
012211-0-000,Actinomadura_bangladeshensis
029546-0-001,Actinomadura_bangladeshensis
65533-0-000,Actinomadura_bangladeshensis
001479-0-001,Actinomadura_catellatispora
003640-0-001,Actinomadura_catellatispora
005231-0-001,Actinomadura_catellatispora
012211-0-000,Actinomadura_catellatispora
017608-0-001,Actinomadura_catellatispora
02243-0-001,Actinomadura_catellatispora
026633-0-001,Actinomadura_catellatispora
029546-0-001,Actinomadura_catellatispora
63359-0-000,Actinomadura_catellatispora
63943-0-001,Actinomadura_catellatispora
64438-0-001,Actinomadura_catellatispora
64864-0-001,Actinomadura_catellatispora
017608-0-001,Actinomadura_chibensis
026633-0-001,Actinomadura_chibensis
012211-0-000,Actinomadura_chokoriensis
029546-0-001,Actinomadura_chokoriensis
65533-0-000,Actinomadura_chokoriensis
001479-0-001,Actinomadura_citrea
003640-0-001,Actinomadura_citrea
012211-0-000,Actinomadura_citrea
017608-0-001,Actinomadura_citrea
02243-0-001,Actinomadura_citrea
02286-0-002,Actinomadura_citrea
026633-0-001,Actinomadura_citrea
029546-0-001,Actinomadura_citrea
63359-0-000,Actinomadura_citrea
63943-0-001,Actinomadura_citrea
64864-0-001,Actinomadura_citrea
65531-0-001,Actinomadura_citrea
65533-0-000,Actinomadura_citrea
001479-0-001,Actinomadura_coerulea
003640-0-001,Actinomadura_coerulea
006858-0-000,Actinomadura_coerulea
012211-0-000,Actinomadura_coerulea
02243-0-001,Actinomadura_coerulea
026633-0-001,Actinomadura_coerulea
029546-0-001,Actinomadura_coerulea
63359-0-000,Actinomadura_coerulea
63943-0-001,Actinomadura_coerulea
64864-0-001,Actinomadura_coerulea
65533-0-000,Actinomadura_coerulea
001479-0-001,Actinomadura_cremea
003640-0-001,Actinomadura_cremea
006858-0-000,Actinomadura_cremea
010652-0-000,Actinomadura_cremea
012211-0-000,Actinomadura_cremea
017608-0-001,Actinomadura_cremea
02243-0-001,Actinomadura_cremea
026633-0-001,Actinomadura_cremea
029546-0-001,Actinomadura_cremea
63943-0-001,Actinomadura_cremea
64438-0-001,Actinomadura_cremea
64864-0-001,Actinomadura_cremea
65533-0-000,Actinomadura_cremea
001479-0-001,Actinomadura_echinospora
003640-0-001,Actinomadura_echinospora
010652-0-000,Actinomadura_echinospora
012211-0-000,Actinomadura_echinospora
017608-0-001,Actinomadura_echinospora
02055-0-001,Actinomadura_echinospora
02243-0-001,Actinomadura_echinospora
02286-0-002,Actinomadura_echinospora
026633-0-001,Actinomadura_echinospora
029546-0-001,Actinomadura_echinospora
63943-0-001,Actinomadura_echinospora
64864-0-001,Actinomadura_echinospora
003640-0-001,Actinomadura_fibrosa
006858-0-000,Actinomadura_fibrosa
010652-0-000,Actinomadura_fibrosa
012211-0-000,Actinomadura_fibrosa
017608-0-001,Actinomadura_fibrosa
02243-0-001,Actinomadura_fibrosa
029546-0-001,Actinomadura_fibrosa
63943-0-001,Actinomadura_fibrosa
64438-0-001,Actinomadura_fibrosa
64864-0-001,Actinomadura_fibrosa
010652-0-000,Actinomadura_flavalba
017608-0-001,Actinomadura_flavalba
026633-0-001,Actinomadura_flavalba
029546-0-001,Actinomadura_flavalba
001479-0-001,Actinomadura_formosensis
003640-0-001,Actinomadura_formosensis
010652-0-000,Actinomadura_formosensis
012211-0-000,Actinomadura_formosensis
017608-0-001,Actinomadura_formosensis
02243-0-001,Actinomadura_formosensis
029546-0-001,Actinomadura_formosensis
63359-0-000,Actinomadura_formosensis
63943-0-001,Actinomadura_formosensis
64438-0-001,Actinomadura_formosensis
64864-0-001,Actinomadura_formosensis
65533-0-000,Actinomadura_formosensis
001479-0-001,Actinomadura_fulvescens
003640-0-001,Actinomadura_fulvescens
012211-0-000,Actinomadura_fulvescens
017608-0-001,Actinomadura_fulvescens
02243-0-001,Actinomadura_fulvescens
02286-0-002,Actinomadura_fulvescens
026633-0-001,Actinomadura_fulvescens
029546-0-001,Actinomadura_fulvescens
63943-0-001,Actinomadura_fulvescens
64438-0-001,Actinomadura_fulvescens
64864-0-001,Actinomadura_fulvescens
001479-0-001,Actinomadura_glauciflava
003640-0-001,Actinomadura_glauciflava
010652-0-000,Actinomadura_glauciflava
012211-0-000,Actinomadura_glauciflava
017608-0-001,Actinomadura_glauciflava
02243-0-001,Actinomadura_glauciflava
029546-0-001,Actinomadura_glauciflava
63943-0-001,Actinomadura_glauciflava
64864-0-001,Actinomadura_glauciflava
65533-0-000,Actinomadura_glauciflava
012211-0-000,Actinomadura_hallensis
029546-0-001,Actinomadura_hallensis
001479-0-001,Actinomadura_hibisca
003640-0-001,Actinomadura_hibisca
010652-0-000,Actinomadura_hibisca
012211-0-000,Actinomadura_hibisca
017608-0-001,Actinomadura_hibisca
02243-0-001,Actinomadura_hibisca
02286-0-002,Actinomadura_hibisca
02341-0-001,Actinomadura_hibisca
026633-0-001,Actinomadura_hibisca
02738-0-001,Actinomadura_hibisca
029546-0-001,Actinomadura_hibisca
63943-0-001,Actinomadura_hibisca
64774-0-001,Actinomadura_hibisca
64864-0-001,Actinomadura_hibisca
003640-0-001,Actinomadura_keratinilytica
017608-0-001,Actinomadura_keratinilytica
029546-0-001,Actinomadura_keratinilytica
001479-0-001,Actinomadura_kijaniata
003640-0-001,Actinomadura_kijaniata
006858-0-000,Actinomadura_kijaniata
010652-0-000,Actinomadura_kijaniata
012211-0-000,Actinomadura_kijaniata
017608-0-001,Actinomadura_kijaniata
02243-0-001,Actinomadura_kijaniata
02286-0-002,Actinomadura_kijaniata
026633-0-001,Actinomadura_kijaniata
029546-0-001,Actinomadura_kijaniata
63943-0-001,Actinomadura_kijaniata
64864-0-001,Actinomadura_kijaniata
001479-0-001,Actinomadura_latina
003640-0-001,Actinomadura_latina
006858-0-000,Actinomadura_latina
010652-0-000,Actinomadura_latina
012211-0-000,Actinomadura_latina
017608-0-001,Actinomadura_latina
02243-0-001,Actinomadura_latina
02286-0-002,Actinomadura_latina
029546-0-001,Actinomadura_latina
63359-0-000,Actinomadura_latina
64438-0-001,Actinomadura_latina
64864-0-001,Actinomadura_latina
65533-0-000,Actinomadura_latina
001479-0-001,Actinomadura_livida
003640-0-001,Actinomadura_livida
012211-0-000,Actinomadura_livida
017608-0-001,Actinomadura_livida
02243-0-001,Actinomadura_livida
026633-0-001,Actinomadura_livida
029546-0-001,Actinomadura_livida
63359-0-000,Actinomadura_livida
63943-0-001,Actinomadura_livida
64438-0-001,Actinomadura_livida
64864-0-001,Actinomadura_livida
001479-0-001,Actinomadura_luteofluorescens
003640-0-001,Actinomadura_luteofluorescens
006858-0-000,Actinomadura_luteofluorescens
010652-0-000,Actinomadura_luteofluorescens
012211-0-000,Actinomadura_luteofluorescens
02243-0-001,Actinomadura_luteofluorescens
026633-0-001,Actinomadura_luteofluorescens
029546-0-001,Actinomadura_luteofluorescens
63359-0-000,Actinomadura_luteofluorescens
63943-0-001,Actinomadura_luteofluorescens
64864-0-001,Actinomadura_luteofluorescens
65533-0-000,Actinomadura_luteofluorescens
001479-0-001,Actinomadura_macra
003640-0-001,Actinomadura_macra
006858-0-000,Actinomadura_macra
012211-0-000,Actinomadura_macra
017608-0-001,Actinomadura_macra
02243-0-001,Actinomadura_macra
029546-0-001,Actinomadura_macra
63359-0-000,Actinomadura_macra
63943-0-001,Actinomadura_macra
64864-0-001,Actinomadura_macra
65533-0-000,Actinomadura_macra
001479-0-001,Actinomadura_madurae
003228-0-001,Actinomadura_madurae
003640-0-001,Actinomadura_madurae
005611-0-000,Actinomadura_madurae
006130-0-000,Actinomadura_madurae
006171-0-001,Actinomadura_madurae
006858-0-000,Actinomadura_madurae
007401-0-001,Actinomadura_madurae
012211-0-000,Actinomadura_madurae
012237-0-001,Actinomadura_madurae
016543-0-000,Actinomadura_madurae
016956-0-000,Actinomadura_madurae
017608-0-001,Actinomadura_madurae
02243-0-001,Actinomadura_madurae
022509-0-001,Actinomadura_madurae
02286-0-002,Actinomadura_madurae
02565-0-001,Actinomadura_madurae
026633-0-001,Actinomadura_madurae
027151-0-000,Actinomadura_madurae
027987-0-000,Actinomadura_madurae
029546-0-001,Actinomadura_madurae
63359-0-000,Actinomadura_madurae
63796-0-001,Actinomadura_madurae
63943-0-001,Actinomadura_madurae
64008-0-000,Actinomadura_madurae
64864-0-001,Actinomadura_madurae
65090-0-001,Actinomadura_madurae
65145-0-001,Actinomadura_madurae
003640-0-001,Actinomadura_mexicana
012211-0-000,Actinomadura_mexicana
017608-0-001,Actinomadura_mexicana
026633-0-001,Actinomadura_mexicana
029546-0-001,Actinomadura_mexicana
64864-0-001,Actinomadura_mexicana
65533-0-000,Actinomadura_mexicana
003640-0-001,Actinomadura_meyerae
010652-0-000,Actinomadura_meyerae
012211-0-000,Actinomadura_meyerae
017608-0-001,Actinomadura_meyerae
026633-0-001,Actinomadura_meyerae
029546-0-001,Actinomadura_meyerae
63359-0-000,Actinomadura_meyerae
64438-0-001,Actinomadura_meyerae
64864-0-001,Actinomadura_meyerae
65533-0-000,Actinomadura_meyerae
001479-0-001,Actinomadura_miaoliensis
026633-0-001,Actinomadura_miaoliensis
029546-0-001,Actinomadura_miaoliensis
003640-0-001,Actinomadura_namibiensis
010652-0-000,Actinomadura_namibiensis
012211-0-000,Actinomadura_namibiensis
017608-0-001,Actinomadura_namibiensis
026633-0-001,Actinomadura_namibiensis
029546-0-001,Actinomadura_namibiensis
63943-0-001,Actinomadura_namibiensis
64864-0-001,Actinomadura_namibiensis
003640-0-001,Actinomadura_napierensis
012211-0-000,Actinomadura_napierensis
026633-0-001,Actinomadura_napierensis
029546-0-001,Actinomadura_napierensis
63359-0-000,Actinomadura_napierensis
64864-0-001,Actinomadura_napierensis
65533-0-000,Actinomadura_napierensis
003640-0-001,Actinomadura_nitritigenes
006858-0-000,Actinomadura_nitritigenes
010652-0-000,Actinomadura_nitritigenes
012211-0-000,Actinomadura_nitritigenes
02243-0-001,Actinomadura_nitritigenes
02286-0-002,Actinomadura_nitritigenes
029546-0-001,Actinomadura_nitritigenes
63943-0-001,Actinomadura_nitritigenes
64438-0-001,Actinomadura_nitritigenes
64864-0-001,Actinomadura_nitritigenes
001479-0-001,Actinomadura_oligospora
003640-0-001,Actinomadura_oligospora
012211-0-000,Actinomadura_oligospora
017608-0-001,Actinomadura_oligospora
02243-0-001,Actinomadura_oligospora
029546-0-001,Actinomadura_oligospora
63943-0-001,Actinomadura_oligospora
64864-0-001,Actinomadura_oligospora
001479-0-001,Actinomadura_pelletieri
003640-0-001,Actinomadura_pelletieri
012211-0-000,Actinomadura_pelletieri
017608-0-001,Actinomadura_pelletieri
02243-0-001,Actinomadura_pelletieri
02286-0-002,Actinomadura_pelletieri
026633-0-001,Actinomadura_pelletieri
029546-0-001,Actinomadura_pelletieri
63359-0-000,Actinomadura_pelletieri
63943-0-001,Actinomadura_pelletieri
64864-0-001,Actinomadura_pelletieri
65533-0-000,Actinomadura_pelletieri
001479-0-001,Actinomadura_rifamycini
003640-0-001,Actinomadura_rifamycini
006858-0-000,Actinomadura_rifamycini
012211-0-000,Actinomadura_rifamycini
02243-0-001,Actinomadura_rifamycini
026633-0-001,Actinomadura_rifamycini
029546-0-001,Actinomadura_rifamycini
63943-0-001,Actinomadura_rifamycini
64864-0-001,Actinomadura_rifamycini
65533-0-000,Actinomadura_rifamycini
001479-0-001,Actinomadura_rubrobrunea
003640-0-001,Actinomadura_rubrobrunea
012211-0-000,Actinomadura_rubrobrunea
02243-0-001,Actinomadura_rubrobrunea
026633-0-001,Actinomadura_rubrobrunea
029546-0-001,Actinomadura_rubrobrunea
63943-0-001,Actinomadura_rubrobrunea
64864-0-001,Actinomadura_rubrobrunea
003640-0-001,Actinomadura_rudentiformis
006858-0-000,Actinomadura_rudentiformis
012211-0-000,Actinomadura_rudentiformis
017608-0-001,Actinomadura_rudentiformis
001479-0-001,Actinomadura_rugatobispora
003640-0-001,Actinomadura_rugatobispora
010652-0-000,Actinomadura_rugatobispora
012211-0-000,Actinomadura_rugatobispora
017608-0-001,Actinomadura_rugatobispora
02243-0-001,Actinomadura_rugatobispora
026633-0-001,Actinomadura_rugatobispora
029546-0-001,Actinomadura_rugatobispora
63359-0-000,Actinomadura_rugatobispora
63943-0-001,Actinomadura_rugatobispora
64438-0-001,Actinomadura_rugatobispora
64864-0-001,Actinomadura_rugatobispora
017608-0-001,Actinomadura_scrupuli
026633-0-001,Actinomadura_scrupuli
029546-0-001,Actinomadura_scrupuli
012211-0-000,Actinomadura_sputi
026633-0-001,Actinomadura_sputi
029546-0-001,Actinomadura_sputi
001479-0-001,Actinomadura_umbrina
003640-0-001,Actinomadura_umbrina
006858-0-000,Actinomadura_umbrina
010652-0-000,Actinomadura_umbrina
012211-0-000,Actinomadura_umbrina
017608-0-001,Actinomadura_umbrina
02243-0-001,Actinomadura_umbrina
026633-0-001,Actinomadura_umbrina
029546-0-001,Actinomadura_umbrina
63943-0-001,Actinomadura_umbrina
64864-0-001,Actinomadura_umbrina
001479-0-001,Actinomadura_verrucosospora
003640-0-001,Actinomadura_verrucosospora
012211-0-000,Actinomadura_verrucosospora
02243-0-001,Actinomadura_verrucosospora
026633-0-001,Actinomadura_verrucosospora
029546-0-001,Actinomadura_verrucosospora
63359-0-000,Actinomadura_verrucosospora
63943-0-001,Actinomadura_verrucosospora
64864-0-001,Actinomadura_verrucosospora
001479-0-001,Actinomadura_vinacea
003640-0-001,Actinomadura_vinacea
006858-0-000,Actinomadura_vinacea
012211-0-000,Actinomadura_vinacea
017608-0-001,Actinomadura_vinacea
02243-0-001,Actinomadura_vinacea
029546-0-001,Actinomadura_vinacea
63359-0-000,Actinomadura_vinacea
63943-0-001,Actinomadura_vinacea
64438-0-001,Actinomadura_vinacea
64864-0-001,Actinomadura_vinacea
001479-0-001,Actinomadura_viridilutea
003640-0-001,Actinomadura_viridilutea
005231-0-001,Actinomadura_viridilutea
006858-0-000,Actinomadura_viridilutea
012211-0-000,Actinomadura_viridilutea
026633-0-001,Actinomadura_viridilutea
029546-0-001,Actinomadura_viridilutea
63943-0-001,Actinomadura_viridilutea
64864-0-001,Actinomadura_viridilutea
001479-0-001,Actinomadura_viridis
003640-0-001,Actinomadura_viridis
012211-0-000,Actinomadura_viridis
017608-0-001,Actinomadura_viridis
02243-0-001,Actinomadura_viridis
026633-0-001,Actinomadura_viridis
029546-0-001,Actinomadura_viridis
63943-0-001,Actinomadura_viridis
64438-0-001,Actinomadura_viridis
64864-0-001,Actinomadura_viridis
001479-0-001,Actinomadura_yumaensis
003640-0-001,Actinomadura_yumaensis
010652-0-000,Actinomadura_yumaensis
012211-0-000,Actinomadura_yumaensis
017608-0-001,Actinomadura_yumaensis
02243-0-001,Actinomadura_yumaensis
026633-0-001,Actinomadura_yumaensis
029546-0-001,Actinomadura_yumaensis
63359-0-000,Actinomadura_yumaensis
63943-0-001,Actinomadura_yumaensis
64438-0-001,Actinomadura_yumaensis
64864-0-001,Actinomadura_yumaensis
001503-0-000,Actinomyces_bovis
010199-0-000,Actinomyces_bovis
015818-0-000,Actinomyces_bovis
020032-0-000,Actinomyces_bovis
023358-0-000,Actinomyces_bovis
02422-0-000,Actinomyces_bovis
024521-0-000,Actinomyces_bovis
02576-0-001,Actinomyces_bovis
02582-0-000,Actinomyces_bovis
028043-0-000,Actinomyces_bovis
63376-0-000,Actinomyces_bovis
63531-0-000,Actinomyces_bovis
63923-0-002,Actinomyces_bovis
64059-0-000,Actinomyces_bovis
001503-0-000,Actinomyces_bowdenii
012914-0-000,Actinomyces_bowdenii
015818-0-000,Actinomyces_bowdenii
020032-0-000,Actinomyces_bowdenii
02439-0-000,Actinomyces_bowdenii
02576-0-001,Actinomyces_bowdenii
02582-0-000,Actinomyces_bowdenii
63376-0-000,Actinomyces_bowdenii
64059-0-000,Actinomyces_bowdenii
001503-0-000,Actinomyces_canis
015818-0-000,Actinomyces_canis
02422-0-000,Actinomyces_canis
02439-0-000,Actinomyces_canis
02582-0-000,Actinomyces_canis
64059-0-000,Actinomyces_canis
001503-0-000,Actinomyces_cardiffensis
015818-0-000,Actinomyces_cardiffensis
020032-0-000,Actinomyces_cardiffensis
001503-0-000,Actinomyces_catuli
012914-0-000,Actinomyces_catuli
015818-0-000,Actinomyces_catuli
020032-0-000,Actinomyces_catuli
02576-0-001,Actinomyces_catuli
64059-0-000,Actinomyces_catuli
001503-0-000,Actinomyces_coleocanis
015818-0-000,Actinomyces_coleocanis
020032-0-000,Actinomyces_coleocanis
63376-0-000,Actinomyces_coleocanis
001503-0-000,Actinomyces_dentalis
012914-0-000,Actinomyces_dentalis
015818-0-000,Actinomyces_dentalis
020032-0-000,Actinomyces_dentalis
63376-0-000,Actinomyces_dentalis
64059-0-000,Actinomyces_dentalis
001503-0-000,Actinomyces_denticolens
012914-0-000,Actinomyces_denticolens
020032-0-000,Actinomyces_denticolens
02422-0-000,Actinomyces_denticolens
02576-0-001,Actinomyces_denticolens
02582-0-000,Actinomyces_denticolens
63376-0-000,Actinomyces_denticolens
64059-0-000,Actinomyces_denticolens
001503-0-000,Actinomyces_europaeus
015818-0-000,Actinomyces_europaeus
020032-0-000,Actinomyces_europaeus
02422-0-000,Actinomyces_europaeus
02576-0-001,Actinomyces_europaeus
02582-0-000,Actinomyces_europaeus
63376-0-000,Actinomyces_europaeus
001503-0-000,Actinomyces_funkei
015818-0-000,Actinomyces_funkei
020032-0-000,Actinomyces_funkei
02422-0-000,Actinomyces_funkei
64059-0-000,Actinomyces_funkei
001503-0-000,Actinomyces_georgiae
015818-0-000,Actinomyces_georgiae
020032-0-000,Actinomyces_georgiae
02422-0-000,Actinomyces_georgiae
02439-0-000,Actinomyces_georgiae
001503-0-000,Actinomyces_gerencseriae
012914-0-000,Actinomyces_gerencseriae
015818-0-000,Actinomyces_gerencseriae
020032-0-000,Actinomyces_gerencseriae
02422-0-000,Actinomyces_gerencseriae
02582-0-000,Actinomyces_gerencseriae
63376-0-000,Actinomyces_gerencseriae
64059-0-000,Actinomyces_gerencseriae
001503-0-000,Actinomyces_graevenitzii
020032-0-000,Actinomyces_graevenitzii
02576-0-001,Actinomyces_graevenitzii
02582-0-000,Actinomyces_graevenitzii
63376-0-000,Actinomyces_graevenitzii
001503-0-000,Actinomyces_hongkongensis
015818-0-000,Actinomyces_hongkongensis
015818-0-000,Actinomyces_hordeovulneris
020032-0-000,Actinomyces_hordeovulneris
02582-0-000,Actinomyces_hordeovulneris
63376-0-000,Actinomyces_hordeovulneris
001503-0-000,Actinomyces_howellii
012914-0-000,Actinomyces_howellii
020032-0-000,Actinomyces_howellii
02422-0-000,Actinomyces_howellii
02582-0-000,Actinomyces_howellii
63376-0-000,Actinomyces_howellii
64059-0-000,Actinomyces_howellii
001503-0-000,Actinomyces_hyovaginalis
015818-0-000,Actinomyces_hyovaginalis
020032-0-000,Actinomyces_hyovaginalis
02422-0-000,Actinomyces_hyovaginalis
02439-0-000,Actinomyces_hyovaginalis
02488-0-002,Actinomyces_hyovaginalis
02582-0-000,Actinomyces_hyovaginalis
